Timestamp,Material_Composition,F_Out_Pressure,Sensor1_Current,Sensor1_Current_Percent,Sensor1_Oil_Temp,Sensor1_Oil_Flow,Sensor2_Inlet_Pressure,Sensor2_Outlet_Pressure,Sensor2_Diff_Pressure,Sensor2_Outlet_Flow,Sensor2_Reject_Flow,Sensor2_Current,Sensor2_Current_Percent,Sensor3_Inlet_Pressure,Sensor3_Outlet_Pressure,Sensor3_Diff_Pressure,Sensor3_Outlet_Flow,Sensor3_Reject_Flow,Sensor3_Current,Sensor3_Current_Percent,Sensor4_Inlet_Pressure,Sensor4_Outlet_Pressure,Sensor4_Diff_Pressure,Sensor4_Outlet_Flow,Sensor4_Reject_Flow,Sensor4_Current,Sensor4_Current_Percent,Sensor5_Inlet_Pressure,Sensor5_Outlet_Pressure,Sensor5_Diff_Pressure,Sensor5_Outlet_Flow,Sensor5_Reject_Flow,Sensor5_Current,Sensor5_Current_Percent,Sensor6_Inlet_Pressure,Sensor6_Outlet_Pressure,Sensor6_Diff_Pressure,Sensor6_Outlet_Flow,Sensor6_Reject_Flow,Sensor6_Current,Sensor6_Current_Percent,Sensor7_Inlet_Pressure,Sensor7_Outlet_Pressure,Sensor7_Diff_Pressure,Sensor7_Outlet_Flow,Sensor7_Reject_Flow,Sensor7_Current,Sensor7_Current_Percent,Sensor8_Inlet_Pressure,Sensor8_Outlet_Pressure,Sensor8_Diff_Pressure,Sensor8_Outlet_Flow,Sensor8_Reject_Flow,Sensor8_Current,Sensor8_Current_Percent,Sensor9_Inlet_Pressure,Sensor9_Outlet_Pressure,Sensor9_Diff_Pressure,Sensor9_Outlet_Flow,Sensor9_Reject_Flow,Sensor9_Current,Sensor9_Current_Percent,Sensor10_Inlet_Pressure,Sensor10_Outlet_Pressure,Sensor10_Diff_Pressure,Sensor10_Outlet_Flow,Sensor10_Reject_Flow,Sensor10_Current,Sensor10_Current_Percent,Sensor11_Wash_Water_Pressure,Sensor11_Level,Sensor11_Speed,Sensor11_Vacuum_Pressure,Sensor11_Current,Sensor11_Current_Percent,Sensor12_Wash_Water_Pressure,Sensor12_Level,Sensor12_Speed,Sensor12_Vacuum_Pressure,Sensor12_Current,Sensor12_Current_Percent,Sensor13_Temperature,Sensor13_Current,Sensor13_Outlet_Consistency,Sensor13_Blade_Gap,Sensor14_Inlet_Consistency,Sensor14_Inlet_Pressure,Sensor14_Outlet_Pressure,Sensor14_Outlet_Flow,Pre_Freeness,Target_Value,Sequence_ID
2024-08-28 04:03:00,3A+2ST,2.11,193.7590637,81.07073975,63.60875702,-1,2.049347639,1.476951241,0.572396398,27580.22266,6588.967773,176.4522705,56.01659393,1.843350887,2.151613712,-0.308262825,4712.840332,2.105745077,250.4005432,79.49223328,1.906797886,1.650171638,0.256626248,11181.96387,6599.954102,144.1245117,64.62982178,1.925474882,1.621057391,0.304417491,8575.570313,6364.385254,142.0065613,63.68006897,1.923643827,1.641748667,0.281895161,11167.77246,6584.573242,145.7846985,65.37430573,2.362004995,2.081391573,0.280613422,6843.213867,1192.401001,149.3141022,83.88433075,2.468207836,2.188052177,0.280155659,10414.05371,1249.393433,147.8614502,83.06822968,1.862943411,1.632043958,0.230899453,8862.439453,1238.269653,135.6740723,76.22138977,2.933760643,3.021469355,-0.087708712,1819.363647,1435.294067,118.5442886,98.78691101,12.5,90.83543396,20.58032608,-0.661890626,11.37029076,47.37621307,12.5,95.60387421,24.0,-0.328511477,10.97587585,45.7328186,109.2393341,88.91737366,4.829022408,0.164187074,4.172457695,2.419592619,2.717692852,4816.35791,573.1868896,451.9325562,3
2024-08-28 04:04:00,3A+2ST,2.11,202.6642303,84.79675293,63.60875702,-1,2.040375471,1.47219038,0.568185091,27693.75,6767.070801,177.8072815,56.44675446,1.829892397,2.158480167,-0.32858777,4779.491699,2016.113525,249.9610901,79.35272217,1.906797886,1.650171638,0.256626248,11159.30371,6617.898926,145.3330231,65.17176056,1.925474882,1.623437881,0.302037001,8575.570313,6345.463867,143.6789551,64.43002319,1.923643827,1.641748667,0.281895161,10979.47656,6588.693359,146.6941376,65.78212738,2.357610464,2.078919649,0.278690815,6780.957031,1189.974854,150.2326965,84.40039063,2.465919018,2.185671806,0.280247211,10420.46289,1261.70752,145.8960876,81.96409607,1.856443167,1.629755139,0.226688027,8867.705078,1245.227783,136.0532532,76.4344101,2.938429832,3.025864124,-0.087434292,1823.758301,1442.023315,118.165863,98.47154999,12.5,91.17570496,20.9332428,-0.656549931,11.28020096,47.00083923,12.5,95.41771698,25.0,-0.390402079,11.11064339,46.29434586,109.1691437,88.4779129,4.537880421,0.168459609,4.287205219,2.419592619,2.717692852,4793.469238,574.0841064,452.5551147,3
2024-08-28 04:05:00,3A+2ST,2.11,194.058136,81.19586945,63.67895126,-1,2.056305885,1.479056954,0.577248931,27952.84961,6878.64502,171.6914673,54.50522995,1.83199811,2.158480167,-0.326482058,4712.840332,2999.999756,250.1899719,79.42539215,1.906797886,1.652735233,0.254062653,11266.65137,6599.954102,145.0278473,65.03490448,1.923002958,1.621057391,0.301945567,8567.941406,6364.385254,142.592514,63.94283295,1.921263456,1.639459848,0.281803608,11114.36719,6584.573242,144.728775,64.90079498,2.357610464,2.076813936,0.280796528,6780.957031,1189.974854,147.1885223,82.69017792,2.465919018,2.188052177,0.27786684,10397.11523,1261.70752,144.2992249,81.06697845,1.854062676,1.629755139,0.224307537,8867.705078,1265.461182,137.3670502,77.17250061,2.93165493,3.021469355,-0.089814425,1823.758301,1436.347046,117.717247,98.09770203,12.5,90.90867615,20.56676865,-0.655848026,11.27177811,46.96574402,12.5,95.41771698,25.0,-0.389608622,10.95646572,45.65193939,109.3888779,89.53383636,4.124238968,0.171969175,4.12106514,2.419592619,2.717692852,4842.603027,578.1551514,451.9325562,3
2024-08-28 04:06:00,3A+2ST,2.11,203.5797729,85.17982483,63.67895126,-1,2.019867182,1.456351519,0.563515663,27580.22266,6227.512207,173.9528503,55.22312546,1.838681579,2.162966251,-0.324284673,4761.181152,2875.98999,248.8258209,78.99232483,1.906797886,1.655024052,0.251773834,11187.68652,6587.625,144.2648926,64.69277954,1.927580714,1.625543594,0.30203712,8560.921875,6360.570801,143.5080566,64.35338593,1.923643827,1.641748667,0.281895161,11197.98535,6596.169922,145.7846985,65.37430573,2.357610464,2.076813936,0.280796528,6803.616699,1187.777466,149.0417328,83.73130798,2.461249828,2.183199883,0.278049946,10420.46289,1251.590698,145.2338409,81.59204865,1.854062676,1.634149671,0.219913006,8885.099609,1240.83313,136.9878693,76.95948029,2.936141014,3.023575306,-0.087434292,1821.469482,1436.347046,118.6205826,98.85047913,12.5,91.02159119,21.04043198,-0.684504449,11.19926739,46.66361618,12.5,95.45281219,25.0,-0.353444695,10.90263176,45.42763138,109.4651718,96.62622833,4.139314651,0.168459609,3.881315231,2.419592619,2.717692852,4872.815918,573.4798584,452.3964233,3
2024-08-28 04:07:00,3A+2ST,2.11,212.6070099,88.95690918,63.60875702,-1,2.062897682,1.492790103,0.570107579,28054.01758,7038.4375,173.9528503,55.22312546,1.836575866,2.16058588,-0.324010015,4743.236328,2578.438965,248.1300049,78.77143097,1.904417515,1.650171638,0.254245877,11205.08105,6581.643555,142.6230316,63.95651627,1.923002958,1.621057391,0.301945567,8560.921875,6371.709473,143.2150726,64.22200775,1.921263456,1.641748667,0.27951479,11032.27246,6581.063477,144.5883942,64.83784485,2.366491079,2.083497286,0.282993793,6821.011719,1192.401001,146.0082397,82.02709961,2.470313549,2.192446709,0.27786684,10403.06738,1239.276733,146.9428558,82.55216217,1.854062676,1.627374649,0.226688027,8867.705078,1236.16394,134.2107239,75.39928436,2.933760643,3.021469355,-0.087708712,1821.469482,1434.149658,117.6379013,98.03158569,12.5,91.06278992,20.74691391,-0.652063787,11.14433479,46.43472672,12.5,95.45281219,24.0,-0.358724356,10.9388876,45.5786972,109.4651718,94.80125427,4.522743225,0.164187074,3.914457798,2.419592619,2.717692852,4918.135742,567.0039063,450.8827515,3
2024-08-28 04:08:00,3A+2ST,2.11,189.0836945,79.11451721,63.67895126,-1,2.07425046,1.499565125,0.574685335,27908.9043,4418.524414,173.2936554,55.0138588,1.827512026,2.14712739,-0.319615364,4716.258301,2999.999756,245.2185822,77.84716797,1.906797886,1.652735233,0.254062653,11198.90137,6593.484375,143.5080566,64.35338593,1.927580714,1.623437881,0.304142833,8537.727539,6360.570801,143.8193359,64.49297333,1.92574954,1.641748667,0.284000874,11242.84766,6573.586426,145.6443176,65.31135559,2.357610464,2.072144747,0.285465717,6803.616699,1189.974854,145.8854065,81.95809174,2.463355541,2.188052177,0.275303364,10397.11523,1261.70752,147.0763702,82.62717438,1.856443167,1.629755139,0.226688027,8862.439453,1229.480469,135.6740723,76.22138977,2.929365873,3.019088984,-0.08972311,1823.758301,1435.294067,118.0193787,98.34947968,12.5,90.87358093,20.87217903,-0.66637671,11.29778004,47.07408142,12.5,95.41771698,24.0,-0.368551135,10.83012104,45.12550354,109.3186874,95.10643005,4.444190025,0.164187074,4.033661366,2.419592619,2.717692852,4887.922363,572.2713013,450.8827515,3
2024-08-28 04:09:00,3A+2ST,2.11,193.4660797,80.94815063,63.67895126,-1,2.06985569,1.490501285,0.579354405,28135.5,5594.32373,172.5978546,54.79296875,1.827512026,2.144838572,-0.317326546,4701.121582,2999.999756,248.1300049,78.77143097,1.904417515,1.650171638,0.254245877,11164.56836,6584.817383,144.2648926,64.69277954,1.918608427,1.621057391,0.297551036,8537.727539,6368.200195,142.592514,63.94283295,1.918791533,1.641748667,0.277042866,11220.26367,6603.494141,144.5883942,64.83784485,2.357610464,2.072144747,0.285465717,6808.880859,1193.453857,146.2645874,82.17111969,2.465919018,2.188052177,0.27786684,10391.85156,1252.735229,145.3566742,81.66104889,1.847104549,1.634149671,0.212954879,8867.705078,1238.269653,139.2362823,78.22263336,2.93165493,3.016983271,-0.085328341,1819.363647,1434.149658,117.415123,97.84593201,12.5,91.06278992,20.91384125,-0.65127027,11.07292271,46.13717651,12.5,95.52910614,24.0,-0.337575316,10.9388876,45.5786972,109.0928497,86.96421814,4.275242329,0.168459609,4.0050354,2.419592619,2.717692852,4869.000977,574.2366943,451.7921753,3
2024-08-28 04:10:00,3A+2ST,2.11,189.8405457,79.43119049,63.67895126,-1,2.078919649,1.497184753,0.581734896,27942.32031,8000.0,172.8084259,54.8598175,1.829892397,2.14712739,-0.317234993,4673.533203,2829.526123,250.4005432,79.49223328,1.904417515,1.650171638,0.254245877,11198.90137,6602.761719,144.2648926,64.69277954,1.925474882,1.623437881,0.302037001,8530.098633,6364.385254,144.8691559,64.96374512,1.921263456,1.641748667,0.27951479,11076.52441,6596.169922,145.6443176,65.31135559,2.362004995,2.083497286,0.27850771,6837.262695,1191.119263,149.164566,83.80031586,2.468207836,2.19015789,0.278049946,10397.11523,1255.069824,144.9614716,81.43903351,1.854062676,1.632043958,0.222018719,8862.439453,1233.875,138.8303986,77.99460602,2.93165493,3.021469355,-0.089814425,1823.758301,1435.294067,118.6205826,98.85047913,12.5,90.83543396,20.94639778,-0.664118409,11.26262283,46.92759705,12.5,95.49095917,23.0,-0.36168462,10.85795403,45.24147415,109.0928497,102.9434662,4.328038216,0.164187074,3.805752754,2.419592619,2.717692852,4914.320801,572.5825806,451.4869995,3
2024-08-28 04:11:00,3A+2ST,2.11,188.7907257,78.99193573,63.76134872,-1,2.087983608,1.508628964,0.579354644,28111.23828,6851.666992,173.9528503,55.22312546,1.827512026,2.14712739,-0.319615364,4701.121582,472.7397461,245.4291534,77.91401672,1.911192536,1.652735233,0.258457303,11181.96387,6587.625,143.0746918,64.15904999,1.929961085,1.632227063,0.297734022,8537.727539,6360.570801,143.6789551,64.43002319,1.92574954,1.64385438,0.281895161,11205.61523,6599.984375,145.3330231,65.17176056,2.362004995,2.083497286,0.27850771,6821.011719,1189.974854,147.850769,83.06223297,2.468207836,2.19015789,0.278049946,10414.05371,1256.122681,147.3487396,82.78018951,1.860837698,1.629755139,0.231082559,8856.717773,1240.83313,136.4431152,76.65343475,2.93165493,3.016983271,-0.085328341,1816.983276,1434.149658,118.165863,98.47154999,12.5,91.09788513,21.65681076,-0.691309988,11.27177811,46.96574402,12.5,95.49095917,23.0,-0.364003956,10.92130947,45.50545502,108.8609161,97.05958557,4.79887104,0.168459609,4.119661331,2.419592619,2.717692852,4849.927734,572.1309204,451.0475464,3
2024-08-28 04:12:00,3A+2ST,2.11,194.9675751,81.5763855,63.67895126,-1,2.087983608,1.506248593,0.581735015,27908.9043,5202.228027,176.0128174,55.87708282,1.834287047,2.151613712,-0.317326665,4788.40332,2536.598877,248.3771973,78.84990692,1.904417515,1.648065925,0.25635159,11216.06738,6590.676758,144.423584,64.7639389,1.923002958,1.621057391,0.301945567,8544.748047,6364.385254,143.9719238,64.56140137,1.921263456,1.639459848,0.281803608,11137.56055,6588.693359,145.6443176,65.31135559,2.364110708,2.083497286,0.280613422,6821.011719,1193.453857,150.8842621,84.76644135,2.470313549,2.19015789,0.280155659,10408.33203,1250.537842,148.0003052,83.14624023,1.862943411,1.632043958,0.230899453,8862.439453,1245.227783,137.3670502,77.17250061,2.936141014,3.025864124,-0.08972311,1821.469482,1437.491455,119.1485443,99.29045105,12.5,90.90867615,20.64421463,-0.600000024,11.26262283,46.92759705,12.5,95.49095917,23.0,-0.358724356,10.9388876,45.5786972,109.5353622,91.63957977,4.429175377,0.175783932,3.979156017,2.419592619,2.717692852,4800.793457,572.1309204,451.3466187,3
